product_id,product_name,price
4905,product_4905,95
4906,product_4906,80
4907,product_4907,105
4908,product_4908,103
4909,product_4909,122
4910,product_4910,113
4911,product_4911,95
4912,product_4912,84
4913,product_4913,106
4914,product_4914,39
4915,product_4915,34
4916,product_4916,123
4917,product_4917,65
4918,product_4918,65
4919,product_4919,110
4920,product_4920,148
4921,product_4921,121
4922,product_4922,13
4923,product_4923,76
4924,product_4924,136
4925,product_4925,127
4926,product_4926,89
4927,product_4927,127
4928,product_4928,34
4929,product_4929,115
4930,product_4930,38
4931,product_4931,122
4932,product_4932,39
4933,product_4933,60
4934,product_4934,86
4935,product_4935,18
4936,product_4936,142
4937,product_4937,145
4938,product_4938,94
4939,product_4939,44
4940,product_4940,108
4941,product_4941,105
4942,product_4942,78
4943,product_4943,70
4944,product_4944,57
4945,product_4945,3
4946,product_4946,123
4947,product_4947,92
4948,product_4948,21
4949,product_4949,68
4950,product_4950,125
4951,product_4951,101
4952,product_4952,118
4953,product_4953,12
4954,product_4954,110
4955,product_4955,65
4956,product_4956,125
4957,product_4957,136
4958,product_4958,39
4959,product_4959,83
4960,product_4960,38
4961,product_4961,53
4962,product_4962,98
4963,product_4963,32
4964,product_4964,29
4965,product_4965,83
4966,product_4966,37
4967,product_4967,121
4968,product_4968,134
4969,product_4969,115
4970,product_4970,135
4971,product_4971,40
4972,product_4972,127
4973,product_4973,40
4974,product_4974,16
4975,product_4975,49
4976,product_4976,103
4977,product_4977,86
4978,product_4978,67
4979,product_4979,125
4980,product_4980,75
4981,product_4981,10
4982,product_4982,112
4983,product_4983,21
4984,product_4984,55
4985,product_4985,7
4986,product_4986,148
4987,product_4987,82
4988,product_4988,104
4989,product_4989,75
4990,product_4990,64
4991,product_4991,77
4992,product_4992,111
4993,product_4993,90
4994,product_4994,114
4995,product_4995,84
4996,product_4996,72
4997,product_4997,31
4998,product_4998,96
4999,product_4999,9
5000,product_5000,74
5001,product_5001,53
5002,product_5002,28
5003,product_5003,67
5004,product_5004,5
5005,product_5005,67
5006,product_5006,86
5007,product_5007,29
5008,product_5008,103
5009,product_5009,118
5010,product_5010,76
5011,product_5011,140
5012,product_5012,72
5013,product_5013,96
5014,product_5014,37
5015,product_5015,127
5016,product_5016,15
5017,product_5017,27
5018,product_5018,97
5019,product_5019,114
5020,product_5020,81
5021,product_5021,2
5022,product_5022,120
5023,product_5023,61
5024,product_5024,35
5025,product_5025,81
5026,product_5026,39
5027,product_5027,53
5028,product_5028,125
5029,product_5029,44
5030,product_5030,73
5031,product_5031,89
5032,product_5032,57
5033,product_5033,54
5034,product_5034,16
5035,product_5035,117
5036,product_5036,71
5037,product_5037,119
5038,product_5038,119
5039,product_5039,121
5040,product_5040,94
5041,product_5041,110
5042,product_5042,109
5043,product_5043,18
5044,product_5044,58
5045,product_5045,89
5046,product_5046,15
5047,product_5047,84
5048,product_5048,27
5049,product_5049,99
5050,product_5050,140
5051,product_5051,128
5052,product_5052,85
5053,product_5053,37
5054,product_5054,52
5055,product_5055,18
5056,product_5056,69
5057,product_5057,128
5058,product_5058,125
5059,product_5059,120
5060,product_5060,82
5061,product_5061,120
5062,product_5062,140
5063,product_5063,21
5064,product_5064,127
5065,product_5065,72
5066,product_5066,140
5067,product_5067,30
5068,product_5068,147
5069,product_5069,34
5070,product_5070,107
5071,product_5071,24
5072,product_5072,38
5073,product_5073,98
5074,product_5074,25
5075,product_5075,109
5076,product_5076,143
5077,product_5077,56
5078,product_5078,38
5079,product_5079,1
5080,product_5080,144
5081,product_5081,29
5082,product_5082,26
5083,product_5083,21
5084,product_5084,85
5085,product_5085,32
5086,product_5086,150
5087,product_5087,144
5088,product_5088,96
5089,product_5089,107
5090,product_5090,102
5091,product_5091,20
5092,product_5092,106
5093,product_5093,116
5094,product_5094,77
5095,product_5095,112
5096,product_5096,113
5097,product_5097,102
5098,product_5098,140
5099,product_5099,35
5100,product_5100,118
5101,product_5101,123
5102,product_5102,100
5103,product_5103,28
5104,product_5104,86
5105,product_5105,72
5106,product_5106,37
5107,product_5107,68
5108,product_5108,12
5109,product_5109,25
5110,product_5110,43
5111,product_5111,10
5112,product_5112,2
5113,product_5113,84
5114,product_5114,87
5115,product_5115,11
5116,product_5116,42
5117,product_5117,108
5118,product_5118,113
5119,product_5119,5
5120,product_5120,111
5121,product_5121,141
5122,product_5122,145
5123,product_5123,103
5124,product_5124,32
5125,product_5125,102
5126,product_5126,15
5127,product_5127,8
5128,product_5128,35
5129,product_5129,62
5130,product_5130,130
5131,product_5131,125
5132,product_5132,100
5133,product_5133,81
5134,product_5134,33
5135,product_5135,74
5136,product_5136,36
5137,product_5137,146
5138,product_5138,145
5139,product_5139,36
5140,product_5140,142
5141,product_5141,37
5142,product_5142,38
5143,product_5143,61
5144,product_5144,51
5145,product_5145,8
5146,product_5146,55
5147,product_5147,126
5148,product_5148,144
5149,product_5149,118
5150,product_5150,94
5151,product_5151,121
5152,product_5152,110
5153,product_5153,136
5154,product_5154,1
5155,product_5155,108
5156,product_5156,62
5157,product_5157,98
5158,product_5158,69
5159,product_5159,7
5160,product_5160,135
5161,product_5161,83
5162,product_5162,28
5163,product_5163,132
5164,product_5164,63
5165,product_5165,110
5166,product_5166,66
5167,product_5167,34
5168,product_5168,134
5169,product_5169,120
5170,product_5170,146
5171,product_5171,141
5172,product_5172,95
5173,product_5173,65
5174,product_5174,32
5175,product_5175,24
5176,product_5176,90
5177,product_5177,104
5178,product_5178,114
5179,product_5179,94
5180,product_5180,108
5181,product_5181,130
5182,product_5182,113
5183,product_5183,128
5184,product_5184,97
5185,product_5185,138
5186,product_5186,8
5187,product_5187,13
5188,product_5188,125
5189,product_5189,83
5190,product_5190,60
5191,product_5191,27
5192,product_5192,6
5193,product_5193,90
5194,product_5194,20
5195,product_5195,46
5196,product_5196,122
5197,product_5197,32
5198,product_5198,60
5199,product_5199,38
5200,product_5200,118
5201,product_5201,20
5202,product_5202,43
5203,product_5203,72
5204,product_5204,122
5205,product_5205,94
5206,product_5206,48
5207,product_5207,60
5208,product_5208,12
5209,product_5209,75
5210,product_5210,114
5211,product_5211,140
5212,product_5212,142
5213,product_5213,117
5214,product_5214,73
5215,product_5215,63
5216,product_5216,3
5217,product_5217,78
5218,product_5218,121
5219,product_5219,39
5220,product_5220,51
5221,product_5221,51
5222,product_5222,47
5223,product_5223,79
5224,product_5224,19
5225,product_5225,66
5226,product_5226,44
5227,product_5227,101
5228,product_5228,78
5229,product_5229,47
5230,product_5230,117
5231,product_5231,102
5232,product_5232,24
5233,product_5233,92
5234,product_5234,92
5235,product_5235,60
5236,product_5236,1
5237,product_5237,139
5238,product_5238,43
5239,product_5239,117
5240,product_5240,33
5241,product_5241,73
5242,product_5242,99
5243,product_5243,39
5244,product_5244,87
5245,product_5245,88
5246,product_5246,65
5247,product_5247,1
5248,product_5248,37
5249,product_5249,49
5250,product_5250,66
5251,product_5251,55
5252,product_5252,2
5253,product_5253,15
5254,product_5254,10
5255,product_5255,118
5256,product_5256,73
5257,product_5257,57
5258,product_5258,135
5259,product_5259,29
5260,product_5260,20
5261,product_5261,39
5262,product_5262,52
5263,product_5263,46
5264,product_5264,8
5265,product_5265,112
5266,product_5266,41
5267,product_5267,44
5268,product_5268,113
5269,product_5269,83
5270,product_5270,14
5271,product_5271,115
5272,product_5272,129
5273,product_5273,92
5274,product_5274,74
5275,product_5275,149
5276,product_5276,33
5277,product_5277,140
5278,product_5278,134
5279,product_5279,14
5280,product_5280,63
5281,product_5281,30
5282,product_5282,116
5283,product_5283,126
5284,product_5284,59
5285,product_5285,132
5286,product_5286,82
5287,product_5287,29
5288,product_5288,79
5289,product_5289,39
5290,product_5290,69
5291,product_5291,108
5292,product_5292,68
5293,product_5293,30
5294,product_5294,5
5295,product_5295,2
5296,product_5296,95
5297,product_5297,129
5298,product_5298,48
5299,product_5299,15
5300,product_5300,84
5301,product_5301,41
5302,product_5302,11
5303,product_5303,9
5304,product_5304,8
5305,product_5305,67
5306,product_5306,64
5307,product_5307,8
5308,product_5308,75
5309,product_5309,124
5310,product_5310,128
5311,product_5311,87
5312,product_5312,23
5313,product_5313,52
5314,product_5314,45
5315,product_5315,90
5316,product_5316,23
5317,product_5317,95
5318,product_5318,37
5319,product_5319,93
5320,product_5320,50
5321,product_5321,119
5322,product_5322,97
5323,product_5323,115
5324,product_5324,89
5325,product_5325,21
5326,product_5326,64
5327,product_5327,60
5328,product_5328,25
5329,product_5329,61
5330,product_5330,23
5331,product_5331,80
5332,product_5332,134
5333,product_5333,95
5334,product_5334,21
5335,product_5335,32
5336,product_5336,93
5337,product_5337,64
5338,product_5338,143
5339,product_5339,73
5340,product_5340,80
5341,product_5341,32
5342,product_5342,43
5343,product_5343,105
5344,product_5344,55
5345,product_5345,119
5346,product_5346,35
5347,product_5347,51
5348,product_5348,21
5349,product_5349,112
5350,product_5350,19
5351,product_5351,98
5352,product_5352,40
5353,product_5353,147
5354,product_5354,63
5355,product_5355,78
5356,product_5356,66
5357,product_5357,131
5358,product_5358,147
5359,product_5359,123
5360,product_5360,99
5361,product_5361,31
5362,product_5362,28
5363,product_5363,93
5364,product_5364,117
5365,product_5365,124
5366,product_5366,102
5367,product_5367,55
5368,product_5368,86
5369,product_5369,39
5370,product_5370,69
5371,product_5371,84
5372,product_5372,51
5373,product_5373,12
5374,product_5374,104
5375,product_5375,69
5376,product_5376,83
5377,product_5377,28
5378,product_5378,34
5379,product_5379,53
5380,product_5380,96
5381,product_5381,121
5382,product_5382,84
5383,product_5383,145
5384,product_5384,12
5385,product_5385,15
5386,product_5386,118
5387,product_5387,35
5388,product_5388,117
5389,product_5389,128
5390,product_5390,131
5391,product_5391,55
5392,product_5392,72
5393,product_5393,66
5394,product_5394,40
5395,product_5395,73
5396,product_5396,31
5397,product_5397,82
5398,product_5398,58
5399,product_5399,88
5400,product_5400,81
5401,product_5401,51
5402,product_5402,32
5403,product_5403,107
5404,product_5404,55
5405,product_5405,108
5406,product_5406,35
5407,product_5407,132
5408,product_5408,137
5409,product_5409,23
5410,product_5410,100
5411,product_5411,8
5412,product_5412,99
5413,product_5413,36
5414,product_5414,101
5415,product_5415,89
5416,product_5416,133
5417,product_5417,102
5418,product_5418,38
5419,product_5419,24
5420,product_5420,134
5421,product_5421,60
5422,product_5422,52
5423,product_5423,125
5424,product_5424,122
5425,product_5425,97
5426,product_5426,82
5427,product_5427,65
5428,product_5428,143
5429,product_5429,3
5430,product_5430,136
5431,product_5431,135
5432,product_5432,67
5433,product_5433,7
5434,product_5434,98
5435,product_5435,134
5436,product_5436,101
5437,product_5437,38
5438,product_5438,44
5439,product_5439,67
5440,product_5440,26
5441,product_5441,105
5442,product_5442,30
5443,product_5443,123
5444,product_5444,104
5445,product_5445,14
5446,product_5446,125
5447,product_5447,21
5448,product_5448,145
5449,product_5449,21
5450,product_5450,57
5451,product_5451,87
5452,product_5452,99
5453,product_5453,88
5454,product_5454,92
5455,product_5455,65
5456,product_5456,62
5457,product_5457,105
5458,product_5458,36
5459,product_5459,57
5460,product_5460,103
5461,product_5461,12
5462,product_5462,64
5463,product_5463,49
5464,product_5464,146
5465,product_5465,38
5466,product_5466,146
5467,product_5467,87
5468,product_5468,48
5469,product_5469,28
5470,product_5470,54
5471,product_5471,108
5472,product_5472,14
5473,product_5473,132
5474,product_5474,86
5475,product_5475,138
5476,product_5476,93
5477,product_5477,90
5478,product_5478,112
5479,product_5479,59
5480,product_5480,90
5481,product_5481,98
5482,product_5482,19
5483,product_5483,58
5484,product_5484,120
5485,product_5485,33
5486,product_5486,92
5487,product_5487,95
5488,product_5488,24
5489,product_5489,119
5490,product_5490,132
5491,product_5491,108
5492,product_5492,97
5493,product_5493,68
5494,product_5494,19
5495,product_5495,118
5496,product_5496,120
5497,product_5497,39
5498,product_5498,68
5499,product_5499,4
5500,product_5500,136
5501,product_5501,93
5502,product_5502,109
5503,product_5503,61
5504,product_5504,90
5505,product_5505,120
5506,product_5506,85
5507,product_5507,113
5508,product_5508,134
5509,product_5509,3
5510,product_5510,38
5511,product_5511,62
5512,product_5512,26
5513,product_5513,58
5514,product_5514,70
5515,product_5515,94
5516,product_5516,58
5517,product_5517,145
5518,product_5518,48
5519,product_5519,114
5520,product_5520,92
5521,product_5521,95
5522,product_5522,10
5523,product_5523,47
5524,product_5524,100
5525,product_5525,137
5526,product_5526,91
5527,product_5527,89
5528,product_5528,142
5529,product_5529,147
5530,product_5530,105
5531,product_5531,78
5532,product_5532,131
5533,product_5533,67
5534,product_5534,118
5535,product_5535,22
5536,product_5536,14
5537,product_5537,27
5538,product_5538,143
5539,product_5539,69
5540,product_5540,80
5541,product_5541,55
5542,product_5542,110
5543,product_5543,143
5544,product_5544,150
5545,product_5545,52
5546,product_5546,63
5547,product_5547,72
5548,product_5548,24
5549,product_5549,107
5550,product_5550,101
5551,product_5551,130
5552,product_5552,74
5553,product_5553,75
5554,product_5554,125
5555,product_5555,24
5556,product_5556,106
5557,product_5557,58
5558,product_5558,52
5559,product_5559,124
5560,product_5560,32
5561,product_5561,132
5562,product_5562,92
5563,product_5563,146
5564,product_5564,140
5565,product_5565,22
5566,product_5566,9
5567,product_5567,21
5568,product_5568,83
5569,product_5569,63
5570,product_5570,114
5571,product_5571,24
5572,product_5572,50
5573,product_5573,9
5574,product_5574,113
5575,product_5575,34
5576,product_5576,22
5577,product_5577,121
5578,product_5578,17
5579,product_5579,13
5580,product_5580,37
5581,product_5581,127
5582,product_5582,33
5583,product_5583,127
5584,product_5584,112
5585,product_5585,123
5586,product_5586,76
5587,product_5587,3
5588,product_5588,65
5589,product_5589,140
5590,product_5590,31
5591,product_5591,24
5592,product_5592,137
5593,product_5593,144
5594,product_5594,94
5595,product_5595,9
5596,product_5596,60
5597,product_5597,139
5598,product_5598,144
5599,product_5599,39
5600,product_5600,6
5601,product_5601,98
5602,product_5602,11
5603,product_5603,34
5604,product_5604,86
5605,product_5605,99
5606,product_5606,143
5607,product_5607,19
5608,product_5608,116
5609,product_5609,79
5610,product_5610,84
5611,product_5611,53
5612,product_5612,110
5613,product_5613,124
5614,product_5614,17
5615,product_5615,98
5616,product_5616,65
5617,product_5617,2
5618,product_5618,27
5619,product_5619,78
5620,product_5620,57
5621,product_5621,146
5622,product_5622,148
5623,product_5623,97
5624,product_5624,4
5625,product_5625,101
5626,product_5626,20
5627,product_5627,24
5628,product_5628,63
5629,product_5629,17
5630,product_5630,108
5631,product_5631,135
5632,product_5632,115
5633,product_5633,142
5634,product_5634,80
5635,product_5635,130
5636,product_5636,9
5637,product_5637,37
5638,product_5638,127
5639,product_5639,125
5640,product_5640,95
5641,product_5641,39
5642,product_5642,141
5643,product_5643,30
5644,product_5644,53
5645,product_5645,69
5646,product_5646,139
5647,product_5647,4
5648,product_5648,128
5649,product_5649,116
5650,product_5650,37
5651,product_5651,38
5652,product_5652,81
5653,product_5653,103
5654,product_5654,114
5655,product_5655,70
5656,product_5656,118
5657,product_5657,95
5658,product_5658,102
5659,product_5659,148
5660,product_5660,22
5661,product_5661,6
5662,product_5662,56
5663,product_5663,141
5664,product_5664,58
5665,product_5665,64
5666,product_5666,89
5667,product_5667,111
5668,product_5668,143
5669,product_5669,25
5670,product_5670,22
5671,product_5671,8
5672,product_5672,60
5673,product_5673,85
5674,product_5674,62
5675,product_5675,52
5676,product_5676,136
5677,product_5677,42
5678,product_5678,141
5679,product_5679,22
5680,product_5680,131
5681,product_5681,42
5682,product_5682,16
5683,product_5683,77
5684,product_5684,65
5685,product_5685,86
5686,product_5686,90
5687,product_5687,109
5688,product_5688,96
5689,product_5689,53
5690,product_5690,1
5691,product_5691,149
5692,product_5692,128
5693,product_5693,34
5694,product_5694,46
5695,product_5695,98
5696,product_5696,1
5697,product_5697,47
5698,product_5698,5
5699,product_5699,68
5700,product_5700,94
5701,product_5701,56
5702,product_5702,105
5703,product_5703,49
5704,product_5704,63
5705,product_5705,108
5706,product_5706,52
5707,product_5707,107
5708,product_5708,147
5709,product_5709,98
5710,product_5710,12
5711,product_5711,44
5712,product_5712,150
5713,product_5713,1
5714,product_5714,54
5715,product_5715,26
5716,product_5716,15
5717,product_5717,75
5718,product_5718,38
5719,product_5719,141
5720,product_5720,101
5721,product_5721,93
5722,product_5722,48
5723,product_5723,44
5724,product_5724,42
5725,product_5725,132
5726,product_5726,38
5727,product_5727,128
5728,product_5728,23
5729,product_5729,115
5730,product_5730,47
5731,product_5731,74
5732,product_5732,69
5733,product_5733,90
5734,product_5734,114
5735,product_5735,63
5736,product_5736,147
5737,product_5737,12
5738,product_5738,59
5739,product_5739,56
5740,product_5740,69
5741,product_5741,62
5742,product_5742,111
5743,product_5743,72
5744,product_5744,61
5745,product_5745,93
5746,product_5746,126
5747,product_5747,106
5748,product_5748,52
5749,product_5749,118
5750,product_5750,132
5751,product_5751,136
5752,product_5752,81
5753,product_5753,12
5754,product_5754,60
5755,product_5755,57
5756,product_5756,139
5757,product_5757,40
5758,product_5758,109
5759,product_5759,32
5760,product_5760,140
5761,product_5761,19
5762,product_5762,107
5763,product_5763,110
5764,product_5764,132
5765,product_5765,98
5766,product_5766,118
5767,product_5767,25
5768,product_5768,52
5769,product_5769,16
5770,product_5770,101
5771,product_5771,54
5772,product_5772,140
5773,product_5773,55
5774,product_5774,111
5775,product_5775,135
5776,product_5776,131
5777,product_5777,132
5778,product_5778,121
5779,product_5779,96
5780,product_5780,27
5781,product_5781,97
5782,product_5782,76
5783,product_5783,131
5784,product_5784,95
5785,product_5785,81
5786,product_5786,46
5787,product_5787,108
5788,product_5788,139
5789,product_5789,64
5790,product_5790,49
5791,product_5791,20
5792,product_5792,59
5793,product_5793,22
5794,product_5794,66
5795,product_5795,108
5796,product_5796,58
5797,product_5797,127
5798,product_5798,66
5799,product_5799,9
5800,product_5800,101
5801,product_5801,89
5802,product_5802,103
5803,product_5803,119
5804,product_5804,107
5805,product_5805,53
5806,product_5806,14
5807,product_5807,74
5808,product_5808,60
5809,product_5809,39
5810,product_5810,37
5811,product_5811,87
5812,product_5812,139
5813,product_5813,76
5814,product_5814,149
5815,product_5815,116
5816,product_5816,109
5817,product_5817,78
5818,product_5818,96
5819,product_5819,81
5820,product_5820,67
5821,product_5821,59
5822,product_5822,117
5823,product_5823,101
5824,product_5824,85
5825,product_5825,10
5826,product_5826,149
5827,product_5827,54
5828,product_5828,25
5829,product_5829,35
5830,product_5830,64
5831,product_5831,91
5832,product_5832,37
5833,product_5833,129
5834,product_5834,115
5835,product_5835,103
5836,product_5836,65
5837,product_5837,4
5838,product_5838,107
5839,product_5839,81
5840,product_5840,37
5841,product_5841,82
5842,product_5842,18
5843,product_5843,53
5844,product_5844,99
5845,product_5845,54
5846,product_5846,103
5847,product_5847,131
5848,product_5848,142
5849,product_5849,24
5850,product_5850,120
5851,product_5851,55
5852,product_5852,29
5853,product_5853,36
5854,product_5854,98
5855,product_5855,29
5856,product_5856,99
5857,product_5857,133
5858,product_5858,63
5859,product_5859,120
5860,product_5860,124
5861,product_5861,140
5862,product_5862,21
5863,product_5863,42
5864,product_5864,2
5865,product_5865,91
5866,product_5866,15
5867,product_5867,145
5868,product_5868,118
5869,product_5869,35
5870,product_5870,128
5871,product_5871,99
5872,product_5872,52
5873,product_5873,49
5874,product_5874,16
5875,product_5875,88
5876,product_5876,51
5877,product_5877,123
5878,product_5878,72
5879,product_5879,46
5880,product_5880,141
5881,product_5881,128
5882,product_5882,130
5883,product_5883,136
5884,product_5884,107
5885,product_5885,13
5886,product_5886,40
5887,product_5887,50
5888,product_5888,3
5889,product_5889,79
5890,product_5890,108
5891,product_5891,19
5892,product_5892,48
5893,product_5893,7
5894,product_5894,97
5895,product_5895,75
5896,product_5896,131
5897,product_5897,38
5898,product_5898,74
5899,product_5899,36
5900,product_5900,44
5901,product_5901,77
5902,product_5902,131
5903,product_5903,60
5904,product_5904,79
5905,product_5905,115
5906,product_5906,55
5907,product_5907,131
5908,product_5908,50
5909,product_5909,14
5910,product_5910,53
5911,product_5911,97
5912,product_5912,84
5913,product_5913,92
5914,product_5914,99
5915,product_5915,12
5916,product_5916,102
5917,product_5917,23
5918,product_5918,41
5919,product_5919,127
5920,product_5920,40
5921,product_5921,91
5922,product_5922,80
5923,product_5923,47
5924,product_5924,11
5925,product_5925,124
5926,product_5926,119
5927,product_5927,92
5928,product_5928,89
5929,product_5929,89
5930,product_5930,132
5931,product_5931,139
5932,product_5932,56
5933,product_5933,140
5934,product_5934,35
5935,product_5935,62
5936,product_5936,107
5937,product_5937,17
5938,product_5938,62
5939,product_5939,66
5940,product_5940,77
5941,product_5941,137
5942,product_5942,119
5943,product_5943,86
5944,product_5944,114
5945,product_5945,5
5946,product_5946,126
5947,product_5947,125
5948,product_5948,34
5949,product_5949,7
5950,product_5950,109
5951,product_5951,100
5952,product_5952,48
5953,product_5953,74
5954,product_5954,144
5955,product_5955,97
5956,product_5956,49
5957,product_5957,103
5958,product_5958,7
5959,product_5959,63
5960,product_5960,124
5961,product_5961,88
5962,product_5962,93
5963,product_5963,114
5964,product_5964,80
5965,product_5965,21
5966,product_5966,15
5967,product_5967,133
5968,product_5968,81
5969,product_5969,41
5970,product_5970,35
5971,product_5971,14
5972,product_5972,93
5973,product_5973,121
5974,product_5974,62
5975,product_5975,11
5976,product_5976,9
5977,product_5977,4
5978,product_5978,123
5979,product_5979,118
5980,product_5980,120
5981,product_5981,110
5982,product_5982,63
5983,product_5983,104
5984,product_5984,46
5985,product_5985,27
5986,product_5986,63
5987,product_5987,73
5988,product_5988,78
5989,product_5989,59
5990,product_5990,7
5991,product_5991,28
5992,product_5992,53
5993,product_5993,110
5994,product_5994,74
5995,product_5995,127
5996,product_5996,72
5997,product_5997,79
5998,product_5998,29
5999,product_5999,120
6000,product_6000,36
6001,product_6001,72
6002,product_6002,81
6003,product_6003,80
6004,product_6004,139
6005,product_6005,87
6006,product_6006,10
6007,product_6007,77
6008,product_6008,51
6009,product_6009,66
6010,product_6010,119
6011,product_6011,129
6012,product_6012,136
6013,product_6013,58
6014,product_6014,1
6015,product_6015,81
6016,product_6016,117
6017,product_6017,29
6018,product_6018,17
6019,product_6019,110
6020,product_6020,91
6021,product_6021,65
6022,product_6022,11
6023,product_6023,36
6024,product_6024,130
6025,product_6025,79
6026,product_6026,96
6027,product_6027,88
6028,product_6028,103
6029,product_6029,46
6030,product_6030,14
6031,product_6031,120
6032,product_6032,84
6033,product_6033,42
6034,product_6034,59
6035,product_6035,123
6036,product_6036,42
6037,product_6037,110
6038,product_6038,140
6039,product_6039,102
6040,product_6040,29
6041,product_6041,80
6042,product_6042,24
6043,product_6043,118
6044,product_6044,42
6045,product_6045,112
6046,product_6046,126
6047,product_6047,36
6048,product_6048,17
6049,product_6049,8
6050,product_6050,143
6051,product_6051,137
6052,product_6052,123
6053,product_6053,147
6054,product_6054,138
6055,product_6055,34
6056,product_6056,62
6057,product_6057,12
6058,product_6058,138
6059,product_6059,78
6060,product_6060,106
6061,product_6061,147
6062,product_6062,119
6063,product_6063,66
6064,product_6064,146
6065,product_6065,90
6066,product_6066,142
6067,product_6067,86
6068,product_6068,133
6069,product_6069,94
6070,product_6070,146
6071,product_6071,9
6072,product_6072,47
6073,product_6073,110
6074,product_6074,57
6075,product_6075,128
6076,product_6076,96
6077,product_6077,65
6078,product_6078,63
6079,product_6079,17
6080,product_6080,67
6081,product_6081,75
6082,product_6082,132
6083,product_6083,9
6084,product_6084,76
6085,product_6085,123
6086,product_6086,124
6087,product_6087,42
6088,product_6088,24
6089,product_6089,136
6090,product_6090,141
6091,product_6091,51
6092,product_6092,13
6093,product_6093,147
6094,product_6094,149
6095,product_6095,134
6096,product_6096,87
6097,product_6097,74
6098,product_6098,17
6099,product_6099,143
6100,product_6100,58
6101,product_6101,44
6102,product_6102,38
6103,product_6103,111
6104,product_6104,81
6105,product_6105,52
6106,product_6106,120
6107,product_6107,48
6108,product_6108,1
6109,product_6109,52
6110,product_6110,13
6111,product_6111,5
6112,product_6112,20
6113,product_6113,100
6114,product_6114,93
6115,product_6115,112
6116,product_6116,49
6117,product_6117,42
6118,product_6118,2
6119,product_6119,110
6120,product_6120,9
6121,product_6121,63
6122,product_6122,16
6123,product_6123,101
6124,product_6124,29
6125,product_6125,95
6126,product_6126,96
6127,product_6127,142
6128,product_6128,35
6129,product_6129,98
6130,product_6130,134
6131,product_6131,25
6132,product_6132,82
6133,product_6133,126
6134,product_6134,1
6135,product_6135,120
6136,product_6136,61
6137,product_6137,104
6138,product_6138,144
6139,product_6139,21
6140,product_6140,111
6141,product_6141,97
6142,product_6142,5
6143,product_6143,89
6144,product_6144,132
6145,product_6145,76
6146,product_6146,60
6147,product_6147,102
6148,product_6148,128
6149,product_6149,104
6150,product_6150,95
6151,product_6151,13
6152,product_6152,16
6153,product_6153,105
6154,product_6154,110
6155,product_6155,41
6156,product_6156,38
6157,product_6157,85
6158,product_6158,49
6159,product_6159,37
6160,product_6160,126
6161,product_6161,106
6162,product_6162,81
6163,product_6163,2
6164,product_6164,94
6165,product_6165,96
6166,product_6166,93
6167,product_6167,21
6168,product_6168,99
6169,product_6169,34
6170,product_6170,10
6171,product_6171,37
6172,product_6172,13
6173,product_6173,80
6174,product_6174,68
6175,product_6175,86
6176,product_6176,11
6177,product_6177,21
6178,product_6178,33
6179,product_6179,36
6180,product_6180,62
6181,product_6181,82
6182,product_6182,54
6183,product_6183,41
6184,product_6184,114
6185,product_6185,51
6186,product_6186,105
6187,product_6187,96
6188,product_6188,34
6189,product_6189,80
6190,product_6190,47
6191,product_6191,118
6192,product_6192,7
6193,product_6193,147
6194,product_6194,46
6195,product_6195,32
6196,product_6196,9
6197,product_6197,37
6198,product_6198,107
6199,product_6199,75
6200,product_6200,132
6201,product_6201,55
6202,product_6202,15
6203,product_6203,19
6204,product_6204,135
6205,product_6205,132
6206,product_6206,139
6207,product_6207,109
6208,product_6208,69
6209,product_6209,121
6210,product_6210,144
6211,product_6211,113
6212,product_6212,120
6213,product_6213,149
6214,product_6214,21
6215,product_6215,145
6216,product_6216,88
6217,product_6217,28
6218,product_6218,77
6219,product_6219,59
6220,product_6220,12
6221,product_6221,61
6222,product_6222,30
6223,product_6223,53
6224,product_6224,46
6225,product_6225,101
6226,product_6226,104
6227,product_6227,33
6228,product_6228,145
6229,product_6229,60
6230,product_6230,144
6231,product_6231,53
6232,product_6232,125
6233,product_6233,40
6234,product_6234,30
6235,product_6235,99
6236,product_6236,114
6237,product_6237,92
6238,product_6238,6
6239,product_6239,124
6240,product_6240,125
6241,product_6241,16
6242,product_6242,64
6243,product_6243,73
6244,product_6244,45
6245,product_6245,130
6246,product_6246,121
6247,product_6247,18
6248,product_6248,82
6249,product_6249,23
6250,product_6250,67
6251,product_6251,134
6252,product_6252,78
6253,product_6253,34
6254,product_6254,140
6255,product_6255,16
6256,product_6256,81
6257,product_6257,21
6258,product_6258,38
6259,product_6259,129
6260,product_6260,34
6261,product_6261,45
6262,product_6262,7
6263,product_6263,137
6264,product_6264,1
6265,product_6265,16
6266,product_6266,18
6267,product_6267,139
6268,product_6268,93
6269,product_6269,123
6270,product_6270,13
6271,product_6271,135
6272,product_6272,137
6273,product_6273,20
6274,product_6274,118
6275,product_6275,117
6276,product_6276,146
6277,product_6277,5
6278,product_6278,71
6279,product_6279,92
6280,product_6280,115
6281,product_6281,21
6282,product_6282,89
6283,product_6283,17
6284,product_6284,45
6285,product_6285,46
6286,product_6286,147
6287,product_6287,2
6288,product_6288,148
6289,product_6289,102
6290,product_6290,50
6291,product_6291,146
6292,product_6292,58
6293,product_6293,40
6294,product_6294,125
6295,product_6295,32
6296,product_6296,90
6297,product_6297,135
6298,product_6298,126
6299,product_6299,27
6300,product_6300,139
6301,product_6301,46
6302,product_6302,129
6303,product_6303,80
